anchor;x;y;distance;distance_cm;channel;rssi
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;1;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;2;-60
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-59
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
s1;1.4298658120190435;8.570134187980956;12.120000000000001;1212;3;-58
